commodity_code,delivery_commodity_count,Diff_from_average_amt,delivery_commodity_count_avg,Diff_from_average_category,open_price,close_price,max_price,min_price,prior_day_open_price,prior_2_day_open_price,prior_3_day_open_price,recent_avg_price,recent_avg_price_diff,recent_avg_trend,prior_day_open_diff,prior_day_trend,prior_2_day_open_diff,prior_2_day_trend,prior_3_day_open_diff,prior_3_day_trend,yesterday_avg_diff,yesterday_avg_trend
09,170,81.13,88.875,Above_Average,6.84,6.7825,6.8775,6.585,6.75,6.81,6.87,6.81,0.03,Slightly Better (>.02),0.09,Better (>.05),0.03,Slightly Better (>.02),-0.03,Slightly Better (>.02),-0.09,Worse (<-.05)
09,29,-59.88,88.875,Below_Average,8.1,8.1825,8.26,8.1,7.9525,8.01,8.0325,7.9983,0.1017,Significantly Better (>.10),0.1475,Significantly Better (>.10),0.09,Better (>.05),0.0675,Better (>.05),-0.0688,Worse (<-.05)
09,18,-70.88,88.875,Below_Average,4.73,4.6575,4.7675,4.64,4.68,4.72,4.69,4.6967,0.0333,Slightly Better (>.02),0.05,Better (>.05),0.01,Nominal Change,0.04,Nominal Change,-0.025,Slightly Worse (<-.02)
09,136,47.13,88.875,Above_Average,3.2525,3.2225,3.2675,3.22,3.2425,3.23,3.2175,3.23,0.0225,Slightly Better (>.02),0.01,Nominal Change,0.0225,Slightly Better (>.02),0.035,Slightly Better (>.02),0.0188,Nominal Change
09,200,111.13,88.875,Above_Average,3.69,3.7225,3.725,3.6875,3.725,3.6875,3.67,3.6942,-0.0042,Nominal Change,-0.035,Slightly Worse (<-.02),0.0025,Nominal Change,0.02,Nominal Change,0.0463,Slightly Better (>.02)
09,88,-0.88,88.875,Average,3.71,3.6925,3.7275,3.665,3.705,3.71,3.7,3.705,0.005,Nominal Change,0.005,Nominal Change,0.0,Nominal Change,0.01,Nominal Change,0.0,Nominal Change
09,68,-20.88,88.875,Below_Average,4.1075,4.1025,4.17,4.0725,4.0725,4.0475,4.0575,4.0592,0.0483,Slightly Better (>.02),0.035,Slightly Better (>.02),0.06,Better (>.05),0.05,Better (>.05),0.02,Nominal Change
09,2,-86.88,88.875,Below_Average,5.54,5.5025,5.56,5.47,5.5433,5.5467,5.55,5.5467,-0.0067,Nominal Change,-0.0033,Nominal Change,-0.0067,Nominal Change,-0.01,Nominal Change,-0.005,Nominal Change
09,162,76.38,85.625,Above_Average,6.79,6.78,6.8925,6.7625,6.84,6.75,6.81,6.8,-0.01,Nominal Change,-0.05,Slightly Worse (<-.02),0.04,Slightly Better (>.02),-0.02,Slightly Better (>.02),0.06,Better (>.05)
09,32,-53.63,85.625,Below_Average,8.175,8.0,8.4375,7.9925,8.1,7.9525,8.01,8.0208,0.1542,Significantly Better (>.10),0.075,Better (>.05),0.2225,Significantly Better (>.10),0.165,Significantly Better (>.10),0.1188,Significantly Better (>.10)
09,18,-67.63,85.625,Below_Average,3.74,3.9025,3.915,3.7375,3.7267,3.7133,3.7,3.7133,0.0267,Slightly Better (>.02),0.0133,Nominal Change,0.0267,Slightly Better (>.02),0.04,Slightly Better (>.02),0.02,Slightly Better (>.02)
09,108,22.38,85.625,Above_Average,3.22,3.225,3.255,3.2125,3.2525,3.2425,3.23,3.2417,-0.0217,Slightly Worse (<-.02),-0.0325,Slightly Worse (<-.02),-0.0225,Slightly Worse (<-.02),-0.01,Slightly Worse (<-.02),0.0163,Nominal Change
09,205,119.38,85.625,Above_Average,3.7175,3.5725,3.755,3.565,3.69,3.725,3.6875,3.7008,0.0167,Nominal Change,0.0275,Slightly Better (>.02),-0.0075,Nominal Change,0.03,Nominal Change,-0.0163,Nominal Change
09,63,-22.63,85.625,Below_Average,3.685,3.5775,3.6975,3.57,3.71,3.705,3.71,3.7083,-0.0233,Slightly Worse (<-.02),-0.025,Slightly Worse (<-.02),-0.02,Slightly Worse (<-.02),-0.025,Slightly Worse (<-.02),0.0025,Nominal Change
09,94,8.38,85.625,Average,3.075,3.105,3.1175,3.075,3.0867,3.0983,3.11,3.0983,-0.0233,Slightly Worse (<-.02),-0.0117,Nominal Change,-0.0233,Slightly Worse (<-.02),-0.035,Slightly Worse (<-.02),-0.0175,Nominal Change
09,3,-82.63,85.625,Below_Average,5.485,5.4925,5.5025,5.44,5.54,5.5433,5.5467,5.5433,-0.0583,Worse (<-.05),-0.055,Worse (<-.05),-0.0583,Worse (<-.05),-0.0617,Worse (<-.05),-0.005,Nominal Change
09,139,70.25,68.75,Above_Average,7.02,7.025,7.08,6.76,6.79,6.84,6.75,6.7933,0.2267,Significantly Better (>.10),0.23,Significantly Better (>.10),0.18,Significantly Better (>.10),0.27,Significantly Better (>.10),-0.005,Nominal Change
09,28,-40.75,68.75,Below_Average,3.51,3.5675,3.5775,3.505,3.5358,3.5617,3.5875,3.5617,-0.0517,Worse (<-.05),-0.0258,Slightly Worse (<-.02),-0.0517,Worse (<-.05),-0.0775,Worse (<-.05),-0.0388,Slightly Worse (<-.02)
09,23,-45.75,68.75,Below_Average,3.885,3.765,3.885,3.76,3.74,3.7267,3.7133,3.7267,0.1583,Significantly Better (>.10),0.145,Significantly Better (>.10),0.1583,Significantly Better (>.10),0.1717,Significantly Better (>.10),0.02,Slightly Better (>.02)
09,78,9.25,68.75,Average,3.2225,3.21,3.2375,3.205,3.22,3.2525,3.2425,3.2383,-0.0158,Nominal Change,0.0025,Nominal Change,-0.03,Slightly Worse (<-.02),-0.02,Slightly Worse (<-.02),-0.0275,Slightly Worse (<-.02)
09,183,114.25,68.75,Above_Average,3.5875,3.6075,3.615,3.5725,3.7175,3.69,3.725,3.7108,-0.1233,Significantly Worse (<-.10),-0.13,Significantly Worse (<-.10),-0.1025,Significantly Worse (<-.10),-0.1375,Significantly Worse (<-.10),0.01,Nominal Change
09,27,-41.75,68.75,Below_Average,3.6483,3.5733,3.6583,3.5542,3.685,3.71,3.705,3.7,-0.0517,Worse (<-.05),-0.0367,Slightly Worse (<-.02),-0.0617,Worse (<-.05),-0.0567,Worse (<-.05),-0.0225,Slightly Worse (<-.02)
09,68,-0.75,68.75,Average,3.1125,3.115,3.15,3.1025,3.075,3.0867,3.0983,3.0867,0.0258,Slightly Better (>.02),0.0375,Slightly Better (>.02),0.0258,Slightly Better (>.02),0.0142,Slightly Better (>.02),-0.0175,Nominal Change
09,4,-64.75,68.75,Below_Average,5.4875,5.5625,5.585,5.4825,5.485,5.54,5.5433,5.5228,-0.0353,Slightly Worse (<-.02),0.0025,Nominal Change,-0.0525,Worse (<-.05),-0.0558,Worse (<-.05),-0.0567,Worse (<-.05)
09,121,70.63,50.375,Above_Average,7.02,7.0175,7.0775,6.975,7.02,6.79,6.84,6.8833,0.1367,Significantly Better (>.10),0.0,Nominal Change,0.23,Significantly Better (>.10),0.18,Significantly Better (>.10),0.205,Significantly Better (>.10)
09,23,-27.38,50.375,Below_Average,4.655,4.72,4.8,4.57,4.68,4.705,4.73,4.705,-0.05,Worse (<-.05),-0.025,Slightly Worse (<-.02),-0.05,Slightly Worse (<-.02),-0.075,Slightly Worse (<-.02),-0.0375,Slightly Worse (<-.02)
09,27,-23.38,50.375,Below_Average,3.555,3.585,3.62,3.4775,3.51,3.5358,3.5617,3.5358,0.0192,Nominal Change,0.045,Slightly Better (>.02),0.0192,Nominal Change,-0.0067,Nominal Change,-0.0388,Slightly Worse (<-.02)
09,18,-32.38,50.375,Below_Average,3.77,3.5725,3.8275,3.465,3.885,3.74,3.7267,3.7839,-0.0139,Nominal Change,-0.115,Significantly Worse (<-.10),0.03,Slightly Better (>.02),0.0433,Slightly Better (>.02),0.1517,Significantly Better (>.10)
09,78,27.63,50.375,Above_Average,3.205,3.2225,3.23,3.12,3.2225,3.22,3.2525,3.2317,-0.0267,Slightly Worse (<-.02),-0.0175,Nominal Change,-0.015,Nominal Change,-0.0475,Nominal Change,-0.0138,Nominal Change
09,74,23.63,50.375,Above_Average,4.0975,3.8525,4.1,3.8525,4.1008,4.1042,4.1075,4.1042,-0.0067,Nominal Change,-0.0033,Nominal Change,-0.0067,Nominal Change,-0.01,Nominal Change,-0.005,Nominal Change
09,60,9.63,50.375,Average,3.1125,3.145,3.15,3.08,3.1125,3.075,3.0867,3.0914,0.0211,Slightly Better (>.02),0.0,Nominal Change,0.0375,Slightly Better (>.02),0.0258,Slightly Better (>.02),0.0317,Slightly Better (>.02)
09,2,-48.38,50.375,Below_Average,5.5475,5.67,5.895,5.485,5.4875,5.485,5.54,5.5042,0.0433,Slightly Better (>.02),0.06,Better (>.05),0.0625,Better (>.05),0.0075,Better (>.05),-0.025,Slightly Worse (<-.02)
09,31,-11.0,42.0,Below_Average,7.99,7.8275,8.045,7.7675,8.0517,8.1133,8.175,8.1133,-0.1233,Significantly Worse (<-.10),-0.0617,Worse (<-.05),-0.1233,Significantly Worse (<-.10),-0.185,Significantly Worse (<-.10),-0.0925,Worse (<-.05)
09,44,2.0,42.0,Average,4.72,4.5525,4.765,4.5375,4.655,4.68,4.705,4.68,0.04,Slightly Better (>.02),0.065,Better (>.05),0.04,Slightly Better (>.02),0.015,Slightly Better (>.02),-0.0375,Slightly Worse (<-.02)
09,30,-12.0,42.0,Below_Average,3.58,3.58,3.61,3.545,3.555,3.51,3.5358,3.5336,0.0464,Slightly Better (>.02),0.025,Slightly Better (>.02),0.07,Better (>.05),0.0442,Better (>.05),0.0321,Slightly Better (>.02)
09,22,-20.0,42.0,Below_Average,3.5825,3.6375,3.6475,3.5525,3.77,3.885,3.74,3.7983,-0.2158,Significantly Worse (<-.10),-0.1875,Significantly Worse (<-.10),-0.3025,Significantly Worse (<-.10),-0.1575,Significantly Worse (<-.10),-0.0425,Slightly Worse (<-.02)
09,69,27.0,42.0,Above_Average,3.575,3.565,3.58,3.5225,3.6117,3.6483,3.685,3.6483,-0.0733,Worse (<-.05),-0.0367,Slightly Worse (<-.02),-0.0733,Worse (<-.05),-0.11,Worse (<-.05),-0.055,Worse (<-.05)
09,59,17.0,42.0,Above_Average,3.79,3.66,3.79,3.655,4.0975,4.1008,4.1042,4.1008,-0.3108,Significantly Worse (<-.10),-0.3075,Significantly Worse (<-.10),-0.3108,Significantly Worse (<-.10),-0.3142,Significantly Worse (<-.10),-0.005,Nominal Change
09,71,29.0,42.0,Above_Average,3.15,3.2525,3.275,3.1475,3.1125,3.1125,3.075,3.1,0.05,Slightly Better (>.02),0.0375,Slightly Better (>.02),0.0375,Slightly Better (>.02),0.075,Slightly Better (>.02),0.0188,Nominal Change
09,10,-32.0,42.0,Below_Average,5.6675,5.6825,5.75,5.59,5.5475,5.4875,5.485,5.5067,0.1608,Significantly Better (>.10),0.12,Significantly Better (>.10),0.18,Significantly Better (>.10),0.1825,Significantly Better (>.10),0.0613,Better (>.05)
09,37,-17.88,54.875,Below_Average,7.8475,7.7975,7.905,7.7775,7.99,8.0517,8.1133,8.0517,-0.2042,Significantly Worse (<-.10),-0.1425,Significantly Worse (<-.10),-0.2042,Significantly Worse (<-.10),-0.2658,Significantly Worse (<-.10),-0.0925,Worse (<-.05)
09,41,-13.88,54.875,Below_Average,4.5525,4.6475,4.6575,4.55,4.72,4.655,4.68,4.685,-0.1325,Significantly Worse (<-.10),-0.1675,Significantly Worse (<-.10),-0.1025,Significantly Worse (<-.10),-0.1275,Significantly Worse (<-.10),0.0525,Better (>.05)
09,25,-29.88,54.875,Below_Average,3.5775,3.62,3.6275,3.55,3.58,3.555,3.51,3.5483,0.0292,Slightly Better (>.02),-0.0025,Nominal Change,0.0225,Slightly Better (>.02),0.0675,Slightly Better (>.02),0.0475,Slightly Better (>.02)
09,9,-45.88,54.875,Below_Average,3.6375,3.64,3.6575,3.5975,3.5825,3.77,3.885,3.7458,-0.1083,Significantly Worse (<-.10),0.055,Better (>.05),-0.1325,Significantly Worse (<-.10),-0.2475,Significantly Worse (<-.10),-0.245,Significantly Worse (<-.10)
09,151,96.13,54.875,Above_Average,3.5875,3.6275,3.63,3.56,3.5875,3.5875,3.5875,3.5875,0.0,Nominal Change,0.0,Nominal Change,0.0,Nominal Change,0.0,Nominal Change,0.0,Nominal Change
09,74,19.13,54.875,Above_Average,3.565,3.6225,3.63,3.565,3.575,3.6117,3.6483,3.6117,-0.0467,Slightly Worse (<-.02),-0.01,Nominal Change,-0.0467,Slightly Worse (<-.02),-0.0833,Slightly Worse (<-.02),-0.055,Worse (<-.05)
09,45,-9.88,54.875,Average,3.6625,3.59,3.705,3.585,3.79,4.0975,4.1008,3.9961,-0.3336,Significantly Worse (<-.10),-0.1275,Significantly Worse (<-.10),-0.435,Significantly Worse (<-.10),-0.4383,Significantly Worse (<-.10),-0.3092,Significantly Worse (<-.10)
09,57,2.13,54.875,Average,3.245,3.245,3.2525,3.215,3.15,3.1125,3.1125,3.125,0.12,Significantly Better (>.10),0.095,Better (>.05),0.1325,Significantly Better (>.10),0.1325,Significantly Better (>.10),0.0375,Slightly Better (>.02)
09,96,14.63,81.375,Above_Average,7.065,7.0725,7.1175,7.0275,7.05,7.035,7.02,7.035,0.03,Slightly Better (>.02),0.015,Nominal Change,0.03,Slightly Better (>.02),0.045,Slightly Better (>.02),0.0225,Slightly Better (>.02)
09,30,-51.38,81.375,Below_Average,7.8,7.94,7.9625,7.78,7.8475,7.99,8.0517,7.9631,-0.1631,Significantly Worse (<-.10),-0.0475,Slightly Worse (<-.02),-0.19,Significantly Worse (<-.10),-0.2517,Significantly Worse (<-.10),-0.1733,Significantly Worse (<-.10)
09,30,-51.38,81.375,Below_Average,4.65,4.815,4.85,4.6425,4.5525,4.72,4.655,4.6425,0.0075,Nominal Change,0.0975,Better (>.05),-0.07,Worse (<-.05),-0.005,Worse (<-.05),-0.135,Significantly Worse (<-.10)
09,66,-15.38,81.375,Below_Average,3.61,3.6575,3.68,3.605,3.5775,3.58,3.555,3.5708,0.0392,Slightly Better (>.02),0.0325,Slightly Better (>.02),0.03,Slightly Better (>.02),0.055,Slightly Better (>.02),0.01,Nominal Change
09,88,6.63,81.375,Average,3.2125,3.265,3.29,3.21,3.21,3.2075,3.205,3.2075,0.005,Nominal Change,0.0025,Nominal Change,0.005,Nominal Change,0.0075,Nominal Change,0.0038,Nominal Change
09,205,123.63,81.375,Above_Average,3.61,3.5525,3.61,3.54,3.5875,3.5875,3.5875,3.5875,0.0225,Slightly Better (>.02),0.0225,Slightly Better (>.02),0.0225,Slightly Better (>.02),0.0225,Slightly Better (>.02),0.0,Nominal Change
09,87,5.63,81.375,Average,3.6225,3.615,3.635,3.59,3.565,3.575,3.6117,3.5839,0.0386,Slightly Better (>.02),0.0575,Better (>.05),0.0475,Slightly Better (>.02),0.0108,Slightly Better (>.02),-0.0283,Slightly Worse (<-.02)
09,49,-32.38,81.375,Below_Average,3.6025,3.6075,3.6375,3.5825,3.6625,3.79,4.0975,3.85,-0.2475,Significantly Worse (<-.10),-0.06,Worse (<-.05),-0.1875,Significantly Worse (<-.10),-0.495,Significantly Worse (<-.10),-0.2813,Significantly Worse (<-.10)
09,88,29.0,59.0,Above_Average,7.12,7.14,7.1375,7.0,7.065,7.05,7.035,7.05,0.07,Better (>.05),0.055,Better (>.05),0.07,Better (>.05),0.085,Better (>.05),0.0225,Slightly Better (>.02)
09,27,-32.0,59.0,Below_Average,7.935,7.9775,8.01,7.895,7.8,7.8475,7.99,7.8792,0.0558,Better (>.05),0.135,Significantly Better (>.10),0.0875,Better (>.05),-0.055,Better (>.05),-0.1188,Significantly Worse (<-.10)
09,32,-27.0,59.0,Below_Average,4.81,4.7375,4.8375,4.685,4.65,4.5525,4.72,4.6408,0.1692,Significantly Better (>.10),0.16,Significantly Better (>.10),0.2575,Significantly Better (>.10),0.09,Significantly Better (>.10),0.0138,Nominal Change
09,39,-20.0,59.0,Below_Average,3.625,3.6408,3.6867,3.6025,3.61,3.5775,3.58,3.5892,0.0358,Slightly Better (>.02),0.015,Nominal Change,0.0475,Slightly Better (>.02),0.045,Slightly Better (>.02),0.0313,Slightly Better (>.02)
09,91,32.0,59.0,Above_Average,3.2675,3.275,3.29,3.2425,3.2125,3.21,3.2075,3.21,0.0575,Better (>.05),0.055,Better (>.05),0.0575,Better (>.05),0.06,Better (>.05),0.0038,Nominal Change
09,137,78.0,59.0,Above_Average,3.55,3.525,3.5675,3.4925,3.61,3.5875,3.5875,3.595,-0.045,Slightly Worse (<-.02),-0.06,Worse (<-.05),-0.0375,Slightly Worse (<-.02),-0.0375,Slightly Worse (<-.02),0.0225,Slightly Better (>.02)
09,71,12.0,59.0,Above_Average,3.615,3.6525,3.675,3.605,3.6225,3.565,3.575,3.5875,0.0275,Slightly Better (>.02),-0.0075,Nominal Change,0.05,Better (>.05),0.04,Better (>.05),0.0525,Better (>.05)
09,43,-16.0,59.0,Below_Average,3.615,3.71,3.7125,3.6125,3.6025,3.6625,3.79,3.685,-0.07,Worse (<-.05),0.0125,Nominal Change,-0.0475,Slightly Worse (<-.02),-0.175,Slightly Worse (<-.02),-0.1238,Significantly Worse (<-.10)
09,3,-56.0,59.0,Below_Average,5.6825,5.6475,5.72,5.61,5.6775,5.6725,5.6675,5.6725,0.01,Nominal Change,0.005,Nominal Change,0.01,Nominal Change,0.015,Nominal Change,0.0075,Nominal Change
09,109,52.0,57.0,Above_Average,7.12,7.115,7.205,7.0825,7.12,7.065,7.05,7.0783,0.0417,Slightly Better (>.02),0.0,Nominal Change,0.055,Better (>.05),0.07,Better (>.05),0.0625,Better (>.05)
09,7,-50.0,57.0,Below_Average,7.96,7.985,8.045,7.935,7.935,7.8,7.8475,7.8608,0.0992,Better (>.05),0.025,Slightly Better (>.02),0.16,Significantly Better (>.10),0.1125,Significantly Better (>.10),0.1113,Significantly Better (>.10)
09,12,-45.0,57.0,Below_Average,3.635,3.6325,3.68,3.6125,3.6358,3.6367,3.6375,3.6367,-0.0017,Nominal Change,-8.0E-4,Nominal Change,-0.0017,Nominal Change,-0.0025,Nominal Change,-0.0013,Nominal Change
09,50,-7.0,57.0,Average,3.2725,3.3025,3.3075,3.27,3.2675,3.2125,3.21,3.23,0.0425,Slightly Better (>.02),0.005,Nominal Change,0.06,Better (>.05),0.0625,Better (>.05),0.0563,Better (>.05)
09,102,45.0,57.0,Above_Average,3.525,3.505,3.5375,3.495,3.55,3.61,3.5875,3.5825,-0.0575,Worse (<-.05),-0.025,Slightly Worse (<-.02),-0.085,Worse (<-.05),-0.0625,Worse (<-.05),-0.0488,Slightly Worse (<-.02)
09,92,35.0,57.0,Above_Average,3.65,3.6425,3.6775,3.6175,3.615,3.6225,3.565,3.6008,0.0492,Slightly Better (>.02),0.035,Slightly Better (>.02),0.0275,Slightly Better (>.02),0.085,Slightly Better (>.02),0.0213,Slightly Better (>.02)
09,80,23.0,57.0,Above_Average,3.27,3.31,3.31,3.265,3.2617,3.2533,3.245,3.2533,0.0167,Nominal Change,0.0083,Nominal Change,0.0167,Nominal Change,0.025,Nominal Change,0.0125,Nominal Change
09,4,-53.0,57.0,Below_Average,5.675,5.5825,5.695,5.5625,5.6825,5.6775,5.6725,5.6775,-0.0025,Nominal Change,-0.0075,Nominal Change,-0.0025,Nominal Change,0.0025,Nominal Change,0.0075,Nominal Change
09,120,65.14,54.857142857142854,Above_Average,6.99,6.99,7.11,6.95,7.12,7.12,7.065,7.1017,-0.1117,Significantly Worse (<-.10),-0.13,Significantly Worse (<-.10),-0.13,Significantly Worse (<-.10),-0.075,Significantly Worse (<-.10),0.0275,Slightly Better (>.02)
09,13,-41.86,54.857142857142854,Below_Average,3.655,3.6075,3.7,3.5975,3.64,3.625,3.61,3.625,0.03,Slightly Better (>.02),0.015,Nominal Change,0.03,Slightly Better (>.02),0.045,Slightly Better (>.02),0.0225,Slightly Better (>.02)
09,9,-45.86,54.857142857142854,Below_Average,3.63,3.6625,3.6825,3.6175,3.635,3.6358,3.6367,3.6358,-0.0058,Nominal Change,-0.005,Nominal Change,-0.0058,Nominal Change,-0.0067,Nominal Change,-0.0013,Nominal Change
09,41,-13.86,54.857142857142854,Below_Average,3.3,3.32,3.33,3.265,3.2725,3.2675,3.2125,3.2508,0.0492,Slightly Better (>.02),0.0275,Slightly Better (>.02),0.0325,Slightly Better (>.02),0.0875,Slightly Better (>.02),0.0325,Slightly Better (>.02)
09,121,66.14,54.857142857142854,Above_Average,3.5,3.52,3.525,3.4975,3.525,3.55,3.61,3.5617,-0.0617,Worse (<-.05),-0.025,Slightly Worse (<-.02),-0.05,Slightly Worse (<-.02),-0.11,Slightly Worse (<-.02),-0.055,Worse (<-.05)
09,75,20.14,54.857142857142854,Above_Average,3.3,3.27,3.32,3.2575,3.27,3.2617,3.2533,3.2617,0.0383,Slightly Better (>.02),0.03,Slightly Better (>.02),0.0383,Slightly Better (>.02),0.0467,Slightly Better (>.02),0.0125,Nominal Change
09,5,-49.86,54.857142857142854,Below_Average,5.59,5.6175,5.635,5.565,5.675,5.6825,5.6775,5.6783,-0.0883,Worse (<-.05),-0.085,Worse (<-.05),-0.0925,Worse (<-.05),-0.0875,Worse (<-.05),-0.005,Nominal Change
09,106,67.63,38.375,Above_Average,7.1,7.11,7.1425,6.93,6.99,7.12,7.12,7.0767,0.0233,Slightly Better (>.02),0.11,Significantly Better (>.10),-0.02,Slightly Worse (<-.02),-0.02,Slightly Worse (<-.02),-0.13,Significantly Worse (<-.10)
09,16,-22.38,38.375,Below_Average,4.8325,4.9325,4.9375,4.7825,4.825,4.8175,4.81,4.8175,0.015,Nominal Change,0.0075,Nominal Change,0.015,Nominal Change,0.0225,Nominal Change,0.0113,Nominal Change
09,10,-28.38,38.375,Below_Average,3.6,3.625,3.6325,3.565,3.655,3.64,3.625,3.64,-0.04,Slightly Worse (<-.02),-0.055,Worse (<-.05),-0.04,Slightly Worse (<-.02),-0.025,Slightly Worse (<-.02),0.0225,Slightly Better (>.02)
09,2,-36.38,38.375,Below_Average,3.66,3.6725,3.72,3.6575,3.63,3.635,3.6358,3.6336,0.0264,Slightly Better (>.02),0.03,Slightly Better (>.02),0.025,Slightly Better (>.02),0.0242,Slightly Better (>.02),-0.0054,Nominal Change
09,32,-6.38,38.375,Average,3.3225,3.3425,3.3475,3.3,3.3,3.2725,3.2675,3.28,0.0425,Slightly Better (>.02),0.0225,Slightly Better (>.02),0.05,Slightly Better (>.02),0.055,Slightly Better (>.02),0.03,Slightly Better (>.02)
09,51,12.63,38.375,Above_Average,3.6725,3.65,3.6825,3.6325,3.6533,3.6342,3.615,3.6342,0.0383,Slightly Better (>.02),0.0192,Nominal Change,0.0383,Slightly Better (>.02),0.0575,Slightly Better (>.02),0.0288,Slightly Better (>.02)
09,77,38.63,38.375,Above_Average,3.26,3.25,3.2725,3.235,3.3,3.27,3.2617,3.2772,-0.0172,Nominal Change,-0.04,Slightly Worse (<-.02),-0.01,Nominal Change,-0.0017,Nominal Change,0.0342,Slightly Better (>.02)
09,13,-25.38,38.375,Below_Average,5.605,5.5,5.605,5.4675,5.59,5.675,5.6825,5.6492,-0.0442,Slightly Worse (<-.02),0.015,Nominal Change,-0.07,Worse (<-.05),-0.0775,Worse (<-.05),-0.0888,Worse (<-.05)
09,17,-18.63,35.625,Below_Average,7.99,8.1525,8.175,7.9875,7.98,7.97,7.96,7.97,0.02,Slightly Better (>.02),0.01,Nominal Change,0.02,Slightly Better (>.02),0.03,Slightly Better (>.02),0.015,Nominal Change
09,4,-31.63,35.625,Below_Average,4.9275,4.8375,4.9425,4.825,4.8325,4.825,4.8175,4.825,0.1025,Significantly Better (>.10),0.095,Better (>.05),0.1025,Significantly Better (>.10),0.11,Significantly Better (>.10),0.0113,Nominal Change
09,64,28.38,35.625,Above_Average,3.615,3.595,3.62,3.5625,3.6,3.655,3.64,3.6317,-0.0167,Nominal Change,0.015,Nominal Change,-0.04,Slightly Worse (<-.02),-0.025,Slightly Worse (<-.02),-0.0475,Slightly Worse (<-.02)
09,16,-19.63,35.625,Below_Average,3.67,3.71,3.7175,3.67,3.66,3.63,3.635,3.6417,0.0283,Slightly Better (>.02),0.01,Nominal Change,0.04,Slightly Better (>.02),0.035,Slightly Better (>.02),0.0275,Slightly Better (>.02)
09,87,51.38,35.625,Above_Average,3.6525,3.62,3.66,3.595,3.6517,3.6508,3.65,3.6508,0.0017,Nominal Change,8.0E-4,Nominal Change,0.0017,Nominal Change,0.0025,Nominal Change,0.0013,Nominal Change
09,30,-5.63,35.625,Average,3.665,3.595,3.7025,3.5925,3.6725,3.6533,3.6342,3.6533,0.0117,Nominal Change,-0.0075,Nominal Change,0.0117,Nominal Change,0.0308,Nominal Change,0.0288,Slightly Better (>.02)
09,56,20.38,35.625,Above_Average,3.2425,3.245,3.2575,3.2075,3.26,3.3,3.27,3.2767,-0.0342,Slightly Worse (<-.02),-0.0175,Nominal Change,-0.0575,Worse (<-.05),-0.0275,Worse (<-.05),-0.025,Slightly Worse (<-.02)
09,11,-24.63,35.625,Below_Average,5.5025,5.3875,5.5425,5.3325,5.605,5.59,5.675,5.6233,-0.1208,Significantly Worse (<-.10),-0.1025,Significantly Worse (<-.10),-0.0875,Worse (<-.05),-0.1725,Worse (<-.05),-0.0275,Slightly Worse (<-.02)
09,31,-10.25,41.25,Below_Average,8.1475,8.3125,8.325,8.135,7.99,7.98,7.97,7.98,0.1675,Significantly Better (>.10),0.1575,Significantly Better (>.10),0.1675,Significantly Better (>.10),0.1775,Significantly Better (>.10),0.015,Nominal Change
09,14,-27.25,41.25,Below_Average,4.835,4.98,4.995,4.82,4.9275,4.8325,4.825,4.8617,-0.0267,Slightly Worse (<-.02),-0.0925,Worse (<-.05),0.0025,Nominal Change,0.01,Nominal Change,0.0988,Better (>.05)
09,19,-22.25,41.25,Below_Average,3.5875,3.6225,3.66,3.58,3.615,3.6,3.655,3.6233,-0.0358,Slightly Worse (<-.02),-0.0275,Slightly Worse (<-.02),-0.0125,Nominal Change,-0.0675,Nominal Change,-0.0125,Nominal Change
09,23,-18.25,41.25,Below_Average,3.7025,3.6525,3.725,3.64,3.67,3.66,3.63,3.6533,0.0492,Slightly Better (>.02),0.0325,Slightly Better (>.02),0.0425,Slightly Better (>.02),0.0725,Slightly Better (>.02),0.025,Slightly Better (>.02)
09,89,47.75,41.25,Above_Average,3.505,3.49,3.5075,3.465,3.5033,3.5017,3.5,3.5017,0.0033,Nominal Change,0.0017,Nominal Change,0.0033,Nominal Change,0.005,Nominal Change,0.0025,Nominal Change
09,70,28.75,41.25,Above_Average,3.6275,3.5975,3.6375,3.585,3.6525,3.6517,3.6508,3.6517,-0.0242,Slightly Worse (<-.02),-0.025,Slightly Worse (<-.02),-0.0242,Slightly Worse (<-.02),-0.0233,Slightly Worse (<-.02),0.0013,Nominal Change
09,35,-6.25,41.25,Average,3.6,3.625,3.64,3.57,3.665,3.6725,3.6533,3.6636,-0.0636,Worse (<-.05),-0.065,Worse (<-.05),-0.0725,Worse (<-.05),-0.0533,Worse (<-.05),0.0021,Nominal Change
09,49,7.75,41.25,Average,3.2475,3.27,3.2775,3.2425,3.2425,3.26,3.3,3.2675,-0.02,Nominal Change,0.005,Nominal Change,-0.0125,Nominal Change,-0.0525,Nominal Change,-0.0375,Slightly Worse (<-.02)
09,87,34.13,52.875,Above_Average,7.2,7.205,7.2225,7.115,7.1667,7.1333,7.1,7.1333,0.0667,Better (>.05),0.0333,Slightly Better (>.02),0.0667,Better (>.05),0.1,Better (>.05),0.05,Better (>.05)
09,19,-33.88,52.875,Below_Average,8.3025,8.3025,8.34,8.2275,8.1475,7.99,7.98,8.0392,0.2633,Significantly Better (>.10),0.155,Significantly Better (>.10),0.3125,Significantly Better (>.10),0.3225,Significantly Better (>.10),0.1625,Significantly Better (>.10)
