PM_Diff_Amt,PM_Diff_Category_Val,Precip_12AM-6AM,Precip_6AM-10AM,Precip_6AM-12PM,WindSpeed_12AM-6AM_avg_val,WindSpeed_6AM-10AM_avg_val,WindSpeed_10AM-2PM_avg_val,open_price,prior_day_open_price,prior_day_open_diff,prior_day_trend,yesterday_avg_diff,yesterday_avg_trend
-10.0,Less_Activity,No Precip,No Precip,No Precip,8.75,12.25,18.25,10.788,10.86,-0.0725,Worse (<-.05),0.0263,Slightly Better (>.02)
-18.0,Less_Activity,No Precip,No Precip,No Precip,9.17,12.13,6.5,11.013,10.788,0.225,Significantly Better (>.10),-0.0638,Worse (<-.05)
-44.0,Less_Activity,No Precip,No Precip,No Precip,4.83,6.75,9.3,11.424,11.42,0.0042,Nominal Change,0.52,Significantly Better (>.10)
-10.0,Less_Activity,No Precip,No Precip,No Precip,11.58,15.75,17.88,11.433,11.428,0.0042,Nominal Change,0.0063,Nominal Change
-18.0,Less_Activity,No Precip,No Precip,No Precip,8.17,13.13,11.75,11.368,11.433,-0.065,Worse (<-.05),0.0063,Nominal Change
-30.0,Less_Activity,No Precip,No Precip,No Precip,5.5,6.88,8.13,11.403,11.368,0.035,Slightly Better (>.02),-0.0629,Worse (<-.05)
3.0,Same_Activity,Precip,Light Precip,Light Precip,7.72,11.18,15.88,11.77,11.403,0.3675,Significantly Better (>.10),0.0025,Nominal Change
-33.0,Less_Activity,No Precip,No Precip,No Precip,10.75,9.38,11.05,11.745,11.77,-0.025,Slightly Worse (<-.02),0.385,Significantly Better (>.10)
2.0,Same_Activity,Precip,No Precip,No Precip,10.13,7.63,5.13,11.918,11.86,0.0575,Better (>.05),0.0863,Better (>.05)
-8.0,Less_Activity,No Precip,No Precip,Precip,8.53,9.63,11.03,11.68,11.918,-0.2375,Significantly Worse (<-.10),0.0863,Better (>.05)
4.0,Same_Activity,No Precip,No Precip,No Precip,6.8,9.63,8.68,11.555,11.713,-0.1575,Significantly Worse (<-.10),-0.0863,Worse (<-.05)
-2.0,Same_Activity,No Precip,No Precip,No Precip,7.92,10.75,7.63,11.338,11.555,-0.2175,Significantly Worse (<-.10),-0.1413,Significantly Worse (<-.10)
-18.0,Less_Activity,No Precip,No Precip,No Precip,8.5,13.88,15.63,11.535,11.469,0.0658,Better (>.05),0.0988,Better (>.05)
-14.0,Less_Activity,No Precip,No Precip,No Precip,2.17,10.63,10.0,11.45,11.535,-0.085,Worse (<-.05),0.0988,Better (>.05)
-13.0,Less_Activity,No Precip,No Precip,No Precip,7.25,10.25,5.63,11.315,11.45,-0.135,Significantly Worse (<-.10),-0.0521,Worse (<-.05)
-10.0,Less_Activity,No Precip,No Precip,No Precip,14.83,12.75,9.5,11.39,11.315,0.075,Better (>.05),-0.1775,Significantly Worse (<-.10)
-17.0,Less_Activity,No Precip,No Precip,No Precip,2.58,7.88,12.8,11.248,11.39,-0.1425,Significantly Worse (<-.10),0.0075,Nominal Change
-24.0,Less_Activity,No Precip,No Precip,No Precip,6.83,6.0,3.0,11.305,11.043,0.2625,Significantly Better (>.10),-0.1025,Significantly Worse (<-.10)
2.0,Same_Activity,No Precip,No Precip,No Precip,2.5,3.25,6.75,11.483,11.305,0.1775,Significantly Better (>.10),0.2283,Significantly Better (>.10)
-36.0,Less_Activity,No Precip,No Precip,Light Precip,4.43,4.5,12.23,11.45,11.483,-0.0325,Slightly Worse (<-.02),0.3088,Significantly Better (>.10)
11.0,More_Activity,No Precip,No Precip,No Precip,7.17,9.0,13.0,11.503,11.564,-0.0619,Worse (<-.05),-0.0928,Worse (<-.05)
10.0,More_Activity,No Precip,No Precip,No Precip,2.58,7.5,5.25,11.15,11.503,-0.3525,Significantly Worse (<-.10),-0.0928,Worse (<-.05)
8.0,More_Activity,Light Precip,No Precip,No Precip,9.08,5.25,5.0,11.113,11.15,-0.0375,Slightly Worse (<-.02),-0.3834,Significantly Worse (<-.10)
-27.0,Less_Activity,No Precip,No Precip,No Precip,7.67,18.25,19.88,10.54,11.113,-0.5725,Significantly Worse (<-.10),-0.2138,Significantly Worse (<-.10)
-8.0,Less_Activity,No Precip,No Precip,No Precip,2.83,4.75,6.38,10.71,10.54,0.17,Significantly Better (>.10),-0.5913,Significantly Worse (<-.10)
-11.0,Less_Activity,No Precip,No Precip,No Precip,11.67,12.55,13.8,11.05,10.88,0.17,Significantly Better (>.10),0.255,Significantly Better (>.10)
-11.0,Less_Activity,Light Precip,No Precip,No Precip,11.17,11.93,16.25,10.8,11.05,-0.25,Significantly Worse (<-.10),0.255,Significantly Better (>.10)
-18.0,Less_Activity,No Precip,No Precip,No Precip,11.75,12.25,18.5,11.123,10.8,0.3225,Significantly Better (>.10),-0.165,Significantly Worse (<-.10)
-35.0,Less_Activity,No Precip,No Precip,No Precip,12.75,16.0,15.75,11.335,11.123,0.2125,Significantly Better (>.10),0.1975,Significantly Better (>.10)
-17.0,Less_Activity,Light Precip,No Precip,No Precip,6.83,1.38,6.88,11.156,11.335,-0.1788,Significantly Worse (<-.10),0.3738,Significantly Better (>.10)
-35.0,Less_Activity,No Precip,No Precip,No Precip,2.0,5.13,11.13,10.978,11.156,-0.1788,Significantly Worse (<-.10),-0.0725,Worse (<-.05)
-9.0,Less_Activity,No Precip,No Precip,No Precip,3.33,2.38,4.38,10.62,10.799,-0.1788,Significantly Worse (<-.10),-0.2681,Significantly Worse (<-.10)
-24.0,Less_Activity,No Precip,No Precip,No Precip,3.83,7.25,15.88,10.765,10.62,0.145,Significantly Better (>.10),-0.2681,Significantly Worse (<-.10)
-27.0,Less_Activity,No Precip,Light Precip,Light Precip,8.42,9.48,13.13,10.47,10.765,-0.295,Significantly Worse (<-.10),0.0556,Better (>.05)
-19.0,Less_Activity,Light Precip,No Precip,No Precip,10.67,10.0,6.0,10.26,10.47,-0.21,Significantly Worse (<-.10),-0.2225,Significantly Worse (<-.10)
-29.0,Less_Activity,No Precip,No Precip,No Precip,1.92,6.88,5.25,10.343,10.26,0.0825,Better (>.05),-0.3575,Significantly Worse (<-.10)
-13.0,Less_Activity,No Precip,Precip,Precip,6.58,11.5,14.55,10.223,10.343,-0.12,Significantly Worse (<-.10),-0.0225,Slightly Worse (<-.02)
-8.0,Less_Activity,No Precip,No Precip,No Precip,4.0,6.38,8.38,9.9825,10.103,-0.12,Significantly Worse (<-.10),-0.18,Significantly Worse (<-.10)
-7.0,Less_Activity,No Precip,No Precip,No Precip,4.5,8.75,15.0,9.84,9.9825,-0.1425,Significantly Worse (<-.10),-0.18,Significantly Worse (<-.10)
-10.0,Less_Activity,No Precip,No Precip,Light Precip,6.58,4.25,6.18,9.94,9.84,0.1,Better (>.05),-0.2025,Significantly Worse (<-.10)
12.0,More_Activity,No Precip,No Precip,No Precip,9.5,8.88,10.93,10.125,9.94,0.185,Significantly Better (>.10),0.0288,Slightly Better (>.02)
-32.0,Less_Activity,No Precip,No Precip,No Precip,6.0,6.5,9.25,10.053,10.125,-0.0725,Worse (<-.05),0.235,Significantly Better (>.10)
-7.0,Less_Activity,No Precip,No Precip,No Precip,4.08,5.38,6.0,10.117,10.053,0.0642,Better (>.05),0.02,Slightly Better (>.02)
9.0,More_Activity,No Precip,No Precip,No Precip,8.25,10.0,14.0,10.245,10.181,0.0642,Better (>.05),0.0963,Better (>.05)
16.0,More_Activity,No Precip,No Precip,No Precip,4.37,5.58,5.0,9.9425,10.245,-0.3025,Significantly Worse (<-.10),0.0963,Better (>.05)
-24.0,Less_Activity,No Precip,No Precip,No Precip,2.25,5.88,8.55,9.87,9.9425,-0.0725,Worse (<-.05),-0.2704,Significantly Worse (<-.10)
-9.0,Less_Activity,No Precip,Precip,Precip,9.5,9.55,12.88,9.9,9.87,0.03,Slightly Better (>.02),-0.2238,Significantly Worse (<-.10)
-26.0,Less_Activity,No Precip,No Precip,No Precip,9.33,13.5,12.25,9.905,9.9,0.005,Nominal Change,-0.0063,Nominal Change
-17.0,Less_Activity,No Precip,No Precip,No Precip,1.83,6.13,9.5,9.9783,9.905,0.0733,Better (>.05),0.02,Nominal Change
21.0,More_Activity,No Precip,No Precip,No Precip,4.0,8.0,11.0,10.125,10.052,0.0733,Better (>.05),0.11,Significantly Better (>.10)
-41.0,Less_Activity,No Precip,No Precip,No Precip,6.42,11.0,11.13,10.18,10.125,0.055,Better (>.05),0.11,Significantly Better (>.10)
-42.0,Less_Activity,No Precip,No Precip,No Precip,5.25,2.38,14.0,10.27,10.18,0.09,Better (>.05),0.0917,Better (>.05)
-24.0,Less_Activity,Precip,Light Precip,No Precip,9.38,5.65,6.13,10.223,10.27,-0.0475,Slightly Worse (<-.02),0.1175,Significantly Better (>.10)
-41.0,Less_Activity,No Precip,No Precip,No Precip,5.33,6.63,7.13,10.235,10.223,0.0125,Nominal Change,-0.0025,Nominal Change
18.0,More_Activity,No Precip,No Precip,No Precip,2.33,4.38,8.88,9.985,10.068,-0.0833,Worse (<-.05),-0.125,Significantly Worse (<-.10)
-24.0,Less_Activity,No Precip,No Precip,No Precip,4.0,5.13,6.13,10.223,9.985,0.2375,Significantly Better (>.10),-0.125,Significantly Worse (<-.10)
-20.0,Less_Activity,No Precip,No Precip,No Precip,2.5,0.63,2.25,10.208,10.223,-0.015,Nominal Change,0.1958,Significantly Better (>.10)
-10.0,Less_Activity,No Precip,No Precip,No Precip,3.0,5.38,6.38,10.37,10.208,0.1625,Significantly Better (>.10),0.1038,Significantly Better (>.10)
-22.0,Less_Activity,Precip,No Precip,No Precip,12.13,7.58,6.5,10.325,10.37,-0.045,Slightly Worse (<-.02),0.155,Significantly Better (>.10)
-11.0,Less_Activity,No Precip,No Precip,No Precip,3.83,11.38,20.0,10.255,10.278,-0.0233,Slightly Worse (<-.02),-0.035,Slightly Worse (<-.02)
-33.0,Less_Activity,No Precip,No Precip,No Precip,10.75,11.25,16.13,10.305,10.255,0.05,Slightly Better (>.02),-0.035,Slightly Worse (<-.02)
6.0,More_Activity,Light Precip,No Precip,No Precip,5.0,6.08,9.0,10.335,10.305,0.03,Slightly Better (>.02),0.0383,Slightly Better (>.02)
5.0,Same_Activity,No Precip,No Precip,No Precip,3.08,10.25,16.63,10.298,10.335,-0.0375,Slightly Worse (<-.02),0.055,Better (>.05)
-42.0,Less_Activity,No Precip,No Precip,No Precip,1.25,2.25,3.75,9.965,10.298,-0.3325,Significantly Worse (<-.10),-0.0225,Slightly Worse (<-.02)
-18.0,Less_Activity,No Precip,No Precip,No Precip,6.58,7.18,12.75,9.9175,9.9333,-0.0158,Nominal Change,-0.0238,Slightly Worse (<-.02)
-46.0,Less_Activity,Precip,No Precip,No Precip,7.52,9.13,6.13,9.84,9.9175,-0.0775,Worse (<-.05),-0.0238,Slightly Worse (<-.02)
13.0,More_Activity,No Precip,No Precip,No Precip,1.75,4.63,9.88,9.665,9.84,-0.175,Significantly Worse (<-.10),-0.0854,Worse (<-.05)
-13.0,Less_Activity,No Precip,No Precip,No Precip,3.0,6.13,7.88,9.6025,9.665,-0.0625,Worse (<-.05),-0.2138,Significantly Worse (<-.10)
-18.0,Less_Activity,Precip,Precip,Precip,8.73,7.35,5.33,9.69,9.6675,0.0225,Slightly Better (>.02),0.0338,Slightly Better (>.02)
-12.0,Less_Activity,No Precip,Light Precip,No Precip,4.02,6.65,6.13,9.805,9.69,0.115,Significantly Better (>.10),0.0338,Slightly Better (>.02)
-13.0,Less_Activity,No Precip,No Precip,No Precip,10.03,10.38,8.38,9.945,9.805,0.14,Significantly Better (>.10),0.1263,Significantly Better (>.10)
-13.0,Less_Activity,Precip,Light Precip,Light Precip,6.98,7.3,4.95,9.895,9.945,-0.05,Worse (<-.05),0.1975,Significantly Better (>.10)
3.0,Same_Activity,No Precip,No Precip,No Precip,9.75,11.38,10.63,9.9025,9.9,0.0025,Nominal Change,0.0038,Nominal Change
-8.0,Less_Activity,No Precip,No Precip,No Precip,11.5,9.5,13.13,9.825,9.9025,-0.0775,Worse (<-.05),0.0038,Nominal Change
-2.0,Same_Activity,No Precip,No Precip,No Precip,6.33,4.75,4.13,9.7175,9.825,-0.1075,Significantly Worse (<-.10),-0.0763,Worse (<-.05)
-5.0,Same_Activity,No Precip,No Precip,No Precip,4.75,9.88,12.5,9.6038,9.7175,-0.1138,Significantly Worse (<-.10),-0.1463,Significantly Worse (<-.10)
-2.0,Same_Activity,No Precip,No Precip,No Precip,8.75,6.75,4.38,9.705,9.6333,0.0717,Better (>.05),0.1075,Significantly Better (>.10)
-9.0,Less_Activity,No Precip,No Precip,No Precip,2.17,3.0,3.13,9.735,9.705,0.03,Slightly Better (>.02),0.1075,Significantly Better (>.10)
-6.0,Less_Activity,No Precip,No Precip,No Precip,6.5,10.25,11.83,9.8825,9.735,0.1475,Significantly Better (>.10),0.0658,Better (>.05)
-7.0,Less_Activity,Light Precip,No Precip,No Precip,11.67,5.38,10.75,9.75,9.8825,-0.1325,Significantly Worse (<-.10),0.1625,Significantly Better (>.10)
-6.0,Less_Activity,No Precip,No Precip,No Precip,9.33,12.88,10.75,9.75,9.75,0.0,Nominal Change,-0.0588,Worse (<-.05)
-12.0,Less_Activity,No Precip,No Precip,No Precip,12.5,15.88,22.63,9.515,9.5933,-0.0783,Worse (<-.05),-0.1175,Significantly Worse (<-.10)
-10.0,Less_Activity,No Precip,No Precip,No Precip,12.83,16.88,15.63,9.4675,9.515,-0.0475,Slightly Worse (<-.02),-0.1175,Significantly Worse (<-.10)
-15.0,Less_Activity,No Precip,No Precip,No Precip,10.75,12.05,11.38,9.5175,9.4675,0.05,Better (>.05),-0.0867,Worse (<-.05)
-14.0,Less_Activity,No Precip,No Precip,No Precip,5.83,7.75,8.08,9.47,9.5175,-0.0475,Slightly Worse (<-.02),0.0263,Slightly Better (>.02)
-24.0,Less_Activity,No Precip,No Precip,No Precip,4.08,7.33,9.0,9.5,9.47,0.03,Slightly Better (>.02),-0.0225,Slightly Worse (<-.02)
-30.0,Less_Activity,No Precip,No Precip,No Precip,4.58,7.75,10.75,9.525,9.5167,0.0083,Nominal Change,0.0125,Nominal Change
-32.0,Less_Activity,Precip,No Precip,No Precip,7.33,9.5,13.63,9.635,9.7075,-0.0725,Worse (<-.05),0.1867,Significantly Better (>.10)
-20.0,Less_Activity,No Precip,No Precip,No Precip,2.33,3.0,8.5,9.56,9.635,-0.075,Worse (<-.05),0.0188,Nominal Change
-43.0,Less_Activity,Light Precip,No Precip,No Precip,15.33,14.38,17.88,9.5875,9.56,0.0275,Slightly Better (>.02),-0.1113,Significantly Worse (<-.10)
-46.0,Less_Activity,No Precip,No Precip,No Precip,0.25,4.83,10.5,9.5675,9.5775,-0.01,Nominal Change,0.0038,Nominal Change
-19.0,Less_Activity,No Precip,No Precip,No Precip,8.33,9.88,13.75,9.5575,9.5675,-0.01,Nominal Change,-0.015,Nominal Change
7.0,More_Activity,No Precip,No Precip,No Precip,9.0,8.38,10.13,9.535,9.5575,-0.0225,Slightly Worse (<-.02),-0.015,Nominal Change
22.0,More_Activity,No Precip,No Precip,No Precip,15.0,17.13,14.38,9.53,9.535,-0.005,Nominal Change,-0.0275,Slightly Worse (<-.02)
4.0,Same_Activity,No Precip,No Precip,No Precip,3.92,7.88,9.25,9.46,9.53,-0.07,Worse (<-.05),-0.0163,Nominal Change
20.0,More_Activity,No Precip,No Precip,No Precip,11.58,11.5,20.83,9.555,9.46,0.095,Better (>.05),-0.0725,Worse (<-.05)
-35.0,Less_Activity,No Precip,No Precip,No Precip,0.5,4.75,15.0,9.5967,9.5758,0.0208,Slightly Better (>.02),0.0683,Better (>.05)
-35.0,Less_Activity,No Precip,No Precip,No Precip,6.8,4.88,7.5,9.6175,9.5967,0.0208,Slightly Better (>.02),0.0313,Slightly Better (>.02)
-30.0,Less_Activity,No Precip,No Precip,No Precip,6.0,7.38,10.13,9.775,9.6175,0.1575,Significantly Better (>.10),0.0313,Slightly Better (>.02)
-23.0,Less_Activity,No Precip,No Precip,No Precip,2.5,6.38,11.88,9.72,9.775,-0.055,Worse (<-.05),0.1679,Significantly Better (>.10)
-14.0,Less_Activity,No Precip,No Precip,No Precip,8.12,8.38,12.5,9.8125,9.72,0.0925,Better (>.05),0.0238,Slightly Better (>.02)
-22.0,Less_Activity,No Precip,No Precip,No Precip,2.83,6.0,9.0,9.7625,9.8125,-0.05,Worse (<-.05),0.065,Better (>.05)
-39.0,Less_Activity,No Precip,No Precip,No Precip,5.83,1.5,1.13,9.7842,9.7625,0.0217,Slightly Better (>.02),-0.0038,Nominal Change
-36.0,Less_Activity,No Precip,No Precip,No Precip,6.0,1.75,4.5,9.8275,9.8058,0.0217,Slightly Better (>.02),0.0325,Slightly Better (>.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,7.58,13.38,16.0,9.9125,9.8275,0.085,Better (>.05),0.0325,Slightly Better (>.02)
-2.0,Same_Activity,Precip,Light Precip,Light Precip,14.7,12.43,10.93,9.9025,9.9125,-0.01,Nominal Change,0.0958,Better (>.05)
-1.0,Same_Activity,No Precip,No Precip,No Precip,2.62,5.58,8.3,10.085,9.9025,0.1825,Significantly Better (>.10),0.0325,Slightly Better (>.02)
-14.0,Less_Activity,No Precip,No Precip,No Precip,12.05,13.38,11.38,10.13,10.085,0.045,Slightly Better (>.02),0.1775,Significantly Better (>.10)
-5.0,Same_Activity,No Precip,No Precip,No Precip,6.17,6.55,8.75,10.093,10.13,-0.0367,Slightly Worse (<-.02),0.1363,Significantly Better (>.10)
-6.0,Less_Activity,No Precip,No Precip,No Precip,9.25,14.63,16.5,10.02,10.057,-0.0367,Slightly Worse (<-.02),-0.055,Worse (<-.05)
-3.0,Same_Activity,No Precip,No Precip,No Precip,5.9,3.88,7.75,10.02,10.02,0.0,Nominal Change,-0.055,Worse (<-.05)
-31.0,Less_Activity,No Precip,No Precip,No Precip,0.0,1.38,1.63,9.83,10.02,-0.19,Significantly Worse (<-.10),-0.0183,Nominal Change
-29.0,Less_Activity,No Precip,No Precip,No Precip,3.17,4.5,7.0,9.765,9.83,-0.065,Worse (<-.05),-0.19,Significantly Worse (<-.10)
-41.0,Less_Activity,No Precip,No Precip,No Precip,0.75,4.38,7.88,9.805,9.765,0.04,Slightly Better (>.02),-0.16,Significantly Worse (<-.10)
-16.0,Less_Activity,No Precip,No Precip,No Precip,0.5,0.75,2.38,9.8092,9.805,0.0042,Nominal Change,0.0075,Nominal Change
-35.0,Less_Activity,No Precip,No Precip,No Precip,8.58,9.25,10.13,9.8175,9.8133,0.0042,Nominal Change,0.0063,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,12.25,12.75,12.0,9.895,9.8175,0.0775,Better (>.05),0.0063,Nominal Change
10.0,More_Activity,No Precip,No Precip,No Precip,1.58,4.88,10.38,10.0,9.895,0.105,Significantly Better (>.10),0.0796,Better (>.05)
2.0,Same_Activity,No Precip,No Precip,No Precip,8.83,9.13,12.88,9.8225,10.0,-0.1775,Significantly Worse (<-.10),0.1438,Significantly Better (>.10)
-19.0,Less_Activity,No Precip,No Precip,No Precip,11.0,11.88,6.75,9.97,9.8225,0.1475,Significantly Better (>.10),-0.125,Significantly Worse (<-.10)
3.0,Same_Activity,No Precip,No Precip,No Precip,4.75,5.63,8.38,9.8075,9.8617,-0.0542,Worse (<-.05),-0.0813,Worse (<-.05)
-6.0,Less_Activity,No Precip,No Precip,No Precip,0.93,6.13,7.88,9.87,9.8075,0.0625,Better (>.05),-0.0813,Worse (<-.05)
-8.0,Less_Activity,No Precip,No Precip,No Precip,2.58,6.0,13.13,9.9325,9.87,0.0625,Better (>.05),0.0354,Slightly Better (>.02)
-11.0,Less_Activity,No Precip,No Precip,No Precip,6.17,7.0,12.25,9.8525,9.9325,-0.08,Worse (<-.05),0.0938,Better (>.05)
-29.0,Less_Activity,No Precip,Precip,Precip,13.67,12.73,19.88,9.89,9.8525,0.0375,Slightly Better (>.02),-0.0488,Slightly Worse (<-.02)
2.0,Same_Activity,No Precip,No Precip,No Precip,23.5,20.75,18.25,9.9117,9.89,0.0217,Slightly Better (>.02),-0.0025,Nominal Change
-30.0,Less_Activity,No Precip,No Precip,No Precip,7.75,9.5,11.38,9.955,9.9333,0.0217,Slightly Better (>.02),0.0325,Slightly Better (>.02)
-15.0,Less_Activity,No Precip,No Precip,No Precip,14.0,16.53,12.13,10.2,9.955,0.245,Significantly Better (>.10),0.0325,Slightly Better (>.02)
-8.0,Less_Activity,Light Precip,No Precip,No Precip,6.08,5.2,6.33,10.303,10.2,0.1025,Significantly Better (>.10),0.2558,Significantly Better (>.10)
-2.0,Same_Activity,Light Precip,No Precip,Precip,19.62,19.5,18.8,10.433,10.395,0.0375,Slightly Better (>.02),0.0563,Better (>.05)
-5.0,Same_Activity,No Precip,No Precip,No Precip,10.25,11.75,12.38,10.55,10.433,0.1175,Significantly Better (>.10),0.0563,Better (>.05)
-6.0,Less_Activity,No Precip,Light Precip,Light Precip,2.83,3.58,7.2,10.43,10.55,-0.12,Significantly Worse (<-.10),0.1363,Significantly Better (>.10)
3.0,Same_Activity,No Precip,No Precip,No Precip,11.62,11.13,10.05,10.335,10.43,-0.095,Worse (<-.05),-0.0613,Worse (<-.05)
-5.0,Same_Activity,No Precip,No Precip,No Precip,9.92,7.83,8.0,10.33,10.335,-0.005,Nominal Change,-0.155,Significantly Worse (<-.10)
-5.0,Same_Activity,No Precip,No Precip,No Precip,14.25,16.13,17.0,10.425,10.305,0.12,Significantly Better (>.10),-0.0125,Nominal Change
-6.0,Less_Activity,No Precip,No Precip,No Precip,16.83,17.75,19.5,10.47,10.425,0.045,Slightly Better (>.02),0.1158,Significantly Better (>.10)
-2.0,Same_Activity,No Precip,No Precip,No Precip,7.92,7.75,8.03,10.26,10.49,-0.23,Significantly Worse (<-.10),0.0425,Slightly Better (>.02)
-12.0,Less_Activity,No Precip,No Precip,No Precip,5.5,8.75,11.38,10.13,10.155,-0.025,Slightly Worse (<-.02),0.0163,Nominal Change
-9.0,Less_Activity,Light Precip,No Precip,No Precip,13.8,13.35,14.93,10.253,10.13,0.1225,Significantly Better (>.10),-0.0196,Nominal Change
-14.0,Less_Activity,No Precip,No Precip,No Precip,11.42,7.13,10.5,10.398,10.253,0.145,Significantly Better (>.10),0.11,Significantly Better (>.10)
-19.0,Less_Activity,No Precip,No Precip,No Precip,4.83,6.25,10.25,10.275,10.398,-0.1225,Significantly Worse (<-.10),0.2063,Significantly Better (>.10)
-18.0,Less_Activity,No Precip,No Precip,No Precip,14.37,19.13,17.58,10.275,10.275,0.0,Nominal Change,0.0,Nominal Change
-23.0,Less_Activity,No Precip,No Precip,No Precip,22.67,23.25,27.25,10.268,10.275,-0.0075,Nominal Change,0.0,Nominal Change
-20.0,Less_Activity,No Precip,No Precip,No Precip,29.17,31.0,25.38,10.14,10.268,-0.1275,Significantly Worse (<-.10),-0.0075,Nominal Change
-20.0,Less_Activity,No Precip,No Precip,No Precip,7.58,8.38,10.88,10.09,10.14,-0.05,Worse (<-.05),-0.1313,Significantly Worse (<-.10)
-23.0,Less_Activity,No Precip,No Precip,No Precip,15.5,12.0,9.25,9.995,10.09,-0.095,Worse (<-.05),-0.1138,Significantly Worse (<-.10)
-5.0,Same_Activity,No Precip,No Precip,No Precip,12.9,11.75,13.0,9.9625,9.9733,-0.0108,Nominal Change,-0.0163,Nominal Change
-18.0,Less_Activity,No Precip,No Precip,No Precip,5.42,5.25,7.5,9.965,9.9625,0.0025,Nominal Change,-0.0163,Nominal Change
-18.0,Less_Activity,No Precip,No Precip,No Precip,3.42,1.5,6.63,9.9825,9.965,0.0175,Nominal Change,-0.0029,Nominal Change
-40.0,Less_Activity,No Precip,No Precip,No Precip,6.25,9.88,15.75,10.0,9.9825,0.0175,Nominal Change,0.0188,Nominal Change
-25.0,Less_Activity,No Precip,No Precip,No Precip,5.0,8.5,14.4,10.015,10.0,0.015,Nominal Change,0.0263,Slightly Better (>.02)
-28.0,Less_Activity,No Precip,No Precip,No Precip,8.08,10.13,8.75,10.038,10.03,0.0075,Nominal Change,0.0113,Nominal Change
-25.0,Less_Activity,No Precip,No Precip,No Precip,14.33,15.13,14.75,10.0,10.038,-0.0375,Slightly Worse (<-.02),0.0113,Nominal Change
-42.0,Less_Activity,No Precip,No Precip,No Precip,7.67,11.75,10.75,10.01,10.0,0.01,Nominal Change,-0.0338,Slightly Worse (<-.02)
-29.0,Less_Activity,No Precip,No Precip,No Precip,14.0,15.75,18.05,9.9925,10.01,-0.0175,Nominal Change,-0.0088,Nominal Change
-32.0,Less_Activity,No Precip,No Precip,No Precip,6.55,9.75,12.8,9.905,9.9925,-0.0875,Worse (<-.05),-0.0125,Nominal Change
-27.0,Less_Activity,No Precip,No Precip,No Precip,5.12,5.13,5.13,9.76,9.8083,-0.0483,Slightly Worse (<-.02),-0.0725,Worse (<-.05)
-25.0,Less_Activity,No Precip,No Precip,No Precip,0.75,0.0,4.38,9.7125,9.76,-0.0475,Slightly Worse (<-.02),-0.0725,Worse (<-.05)
-46.0,Less_Activity,No Precip,No Precip,No Precip,10.75,13.18,15.63,9.695,9.705,-0.01,Nominal Change,-0.0313,Slightly Worse (<-.02)
-19.0,Less_Activity,No Precip,No Precip,No Precip,5.55,7.23,12.08,9.4625,9.5142,-0.0517,Worse (<-.05),-0.0775,Worse (<-.05)
-21.0,Less_Activity,No Precip,No Precip,No Precip,8.83,9.5,10.38,9.3925,9.4625,-0.07,Worse (<-.05),-0.0775,Worse (<-.05)
-34.0,Less_Activity,No Precip,No Precip,No Precip,4.42,11.75,10.0,9.375,9.3925,-0.0175,Nominal Change,-0.0958,Worse (<-.05)
-17.0,Less_Activity,No Precip,No Precip,No Precip,0.0,5.38,9.38,9.385,9.44,-0.055,Worse (<-.05),0.0563,Better (>.05)
-24.0,Less_Activity,No Precip,No Precip,No Precip,17.75,17.0,16.45,9.4425,9.4233,0.0192,Nominal Change,0.0288,Slightly Better (>.02)
-25.0,Less_Activity,No Precip,No Precip,No Precip,8.08,7.0,6.75,9.4175,9.4425,-0.025,Slightly Worse (<-.02),0.0288,Slightly Better (>.02)
-30.0,Less_Activity,No Precip,No Precip,No Precip,5.58,9.88,8.38,9.4225,9.4175,0.005,Nominal Change,-0.0154,Nominal Change
-14.0,Less_Activity,No Precip,No Precip,No Precip,7.78,8.75,8.63,9.4725,9.4225,0.05,Better (>.05),-0.0075,Nominal Change
-22.0,Less_Activity,No Precip,Precip,Light Precip,15.17,15.88,19.2,9.525,9.5875,-0.0625,Worse (<-.05),0.0431,Slightly Better (>.02)
-22.0,Less_Activity,No Precip,No Precip,No Precip,10.75,8.63,9.58,9.47,9.525,-0.055,Worse (<-.05),-0.0481,Slightly Worse (<-.02)
22.0,More_Activity,Precip,No Precip,No Precip,10.55,10.38,16.75,9.5,9.47,0.03,Slightly Better (>.02),-0.0863,Worse (<-.05)
8.0,More_Activity,No Precip,No Precip,No Precip,3.75,4.75,9.0,9.46,9.5,-0.04,Slightly Worse (<-.02),0.0025,Nominal Change
-22.0,Less_Activity,No Precip,No Precip,No Precip,0.5,4.25,10.13,9.4783,9.46,0.0183,Nominal Change,-0.025,Slightly Worse (<-.02)
4.0,Same_Activity,No Precip,No Precip,No Precip,5.83,7.63,3.38,9.4967,9.4783,0.0183,Nominal Change,-0.0017,Nominal Change
-23.0,Less_Activity,No Precip,No Precip,No Precip,6.33,13.0,20.75,9.515,9.4967,0.0183,Nominal Change,0.0275,Slightly Better (>.02)
-19.0,Less_Activity,No Precip,No Precip,No Precip,7.83,7.13,6.88,9.59,9.515,0.075,Better (>.05),0.0275,Slightly Better (>.02)
-16.0,Less_Activity,Light Precip,Light Precip,Light Precip,13.83,13.5,12.13,9.55,9.59,-0.04,Slightly Worse (<-.02),0.0842,Better (>.05)
